brand,model,model_year,milage,fuel_type,ext_col,int_col,accident,clean_title,price,horsepower,displacement,cylinders,turbo,transmission_type,gears,sales_price_log
Chevrolet,Camaro Base,2001,64776,Gasoline,Black,Gray,None reported,Yes,7500,200.0,3.8,6.0,False,Automatic,,3.8750612633917
Jeep,Cherokee X,2022,9601,Gasoline,Sting Gray Clearcoat,Black,None reported,,33498,,3.2,6.0,False,Automatic,,4.525018878234073
BMW,ALPINA B7 xDrive,2013,135000,Gasoline,Black,Black,At least 1 accident or damage reported,Yes,14000,445.0,4.4,8.0,False,Automatic,,4.146128035678238
Volvo,XC90 3.2 Premier Plus,2013,208864,Gasoline,White,Beige,At least 1 accident or damage reported,Yes,7500,240.0,3.2,6.0,False,Automatic,6.0,3.8750612633917
INFINITI,Q50 3.0T Premium,2016,49872,Gasoline,Gray,Black,At least 1 accident or damage reported,Yes,21500,300.0,3.0,6.0,False,Automatic,7.0,4.332438459915605
MINI,Cooper Base,2009,90367,Gasoline,Red,Black,None reported,Yes,9250,118.0,1.6,4.0,False,Manual,6.0,3.9661417327390325
Porsche,911 Carrera 4S,2014,36670,Gasoline,White,Black,None reported,Yes,82499,400.0,3.8,6.0,False,,,4.916448684342482
Jeep,Grand Wagoneer Base,2023,3752,Gasoline,Ember Pearlcoat,Global Black,None reported,Yes,84620,,6.4,8.0,False,Automatic,8.0,4.927473020995276
Lexus,RX 350 Base,2021,30761,Gasoline,Eminent White Pearl,Black,None reported,,44950,,3.5,6.0,False,Automatic,8.0,4.6527296960692475
RAM,1500 Laramie,2022,13438,Gasoline,Diamond Black,Black,None reported,,46599,,5.7,8.0,False,Automatic,8.0,4.668376596965928
Jeep,Gladiator Overland,2020,9100,Gasoline,Red,Black,None reported,Yes,49895,285.0,3.6,6.0,False,Automatic,8.0,4.698057026961907
Chrysler,200 Limited,2017,100600,,Black,Black,None reported,Yes,10000,,,,False,Automatic,,4.0
Ford,Fusion Hybrid Base,2011,223824,Hybrid,White,Brown,At least 1 accident or damage reported,Yes,4500,156.0,2.5,4.0,False,Automatic,,3.6532125137753435
Audi,A6 2.0T Premium Plus,2016,96000,Gasoline,Black,Black,None reported,Yes,21990,252.0,2.0,4.0,False,Automatic,8.0,4.342225229360791
Chevrolet,Silverado 1500 Z71 Extended Cab,2004,185000,Gasoline,Red,Gray,At least 1 accident or damage reported,Yes,10500,295.0,5.3,8.0,False,Automatic,4.0,4.021189299069938
Porsche,Taycan Base,2021,6900,,White,Beige,None reported,Yes,79999,375.0,,,False,Automatic,2.0,4.903084558276991
Honda,Accord Hybrid Touring,2017,96400,Hybrid,White,Beige,At least 1 accident or damage reported,Yes,18500,212.0,2.0,4.0,False,,,4.267171728403014
RAM,2500 SLT,2018,67865,Gasoline,White,Gray,None reported,Yes,36500,410.0,6.4,8.0,False,Automatic,6.0,4.562292864456475
Land,Rover Range Rover Sport Supercharged,2015,64300,E85 Flex Fuel,Blue,Black,None reported,Yes,44850,550.0,5.0,8.0,False,,,4.6517624473801105
Chevrolet,Colorado ZR2,2018,76500,Gasoline,White,Black,None reported,Yes,33500,308.0,3.6,6.0,False,Automatic,8.0,4.525044807036846
GMC,Sierra 2500 Denali,2017,96343,Diesel,Blue,Beige,At least 1 accident or damage reported,Yes,53000,445.0,6.6,8.0,False,Automatic,6.0,4.724275869600789
Subaru,Crosstrek 2.0i Limited,2018,74600,Gasoline,Blue,Black,None reported,Yes,24000,152.0,2.0,4.0,False,,,4.380211241711606
Subaru,Outback 2.5i Limited,2014,157530,Gasoline,Twilight Blue Metallic,Black,At least 1 accident or damage reported,Yes,9995,,2.5,,False,Automatic,,3.999782798454136
Tesla,Model X Plaid,2022,15000,,White,White,None reported,Yes,95999,1020.0,,,False,Automatic,,4.982266709115153
Jeep,Wrangler Unlimited Rubicon,2012,80000,Gasoline,Orange,Black,None reported,Yes,30000,285.0,3.6,6.0,False,Automatic,,4.477121254719663
Tesla,Model S 100D,2018,83424,,Gray,Beige,None reported,Yes,45000,518.0,,,False,Automatic,1.0,4.653212513775344
Mercedes-Benz,C-Class C 300 4MATIC,2021,19000,Gasoline,Blue,Beige,None reported,Yes,37999,255.0,2.0,4.0,False,Automatic,,4.579772167664273
Porsche,911 Carrera S,2013,64000,Gasoline,Gray,Black,At least 1 accident or damage reported,Yes,67000,400.0,3.8,6.0,False,Automatic,7.0,4.826074802700826
Mercedes-Benz,GLS 450 Base 4MATIC,2019,34068,Gasoline,White,Beige,None reported,Yes,46900,362.0,3.0,6.0,False,Automatic,9.0,4.671172842715083
Buick,Envision Preferred,2021,20104,Gasoline,Burnished Bronze Metallic,Ebony,None reported,Yes,33295,,2.0,4.0,True,Automatic,9.0,4.522379019228564
Nissan,Armada Platinum,2022,8400,Gasoline,Red,Beige,None reported,Yes,59950,400.0,5.6,8.0,False,Automatic,7.0,4.777789187434868
Porsche,911 Turbo,2021,11938,Gasoline,Black,–,,,209000,572.0,3.8,6.0,False,,,5.320146286111054
Chevrolet,Corvette Stingray w/2LT,2021,24670,Gasoline,White,Brown,None reported,Yes,72500,490.0,6.2,8.0,False,,,4.860338006570994
Ford,Mustang Shelby GT500,2013,16478,Gasoline,White,Black,None reported,Yes,66400,650.0,5.8,8.0,False,Manual,6.0,4.8221680793680175
Ford,F-150 XL,2018,52500,E85 Flex Fuel,Gray,Gray,None reported,Yes,35000,395.0,5.0,8.0,False,Automatic,,4.544068044350276
Porsche,Cayenne Turbo,2004,92500,Gasoline,Silver,Black,None reported,Yes,12000,450.0,4.5,8.0,False,,,4.079181246047625
Mitsubishi,Eclipse Spyder GT,2008,62930,Gasoline,Gray,Black,At least 1 accident or damage reported,Yes,10000,260.0,3.8,6.0,False,Automatic,,4.0
Lexus,GX 470 Base,2007,116600,Gasoline,White,Gray,None reported,Yes,19975,263.0,4.7,8.0,False,Automatic,5.0,4.300486787986029
Dodge,Dakota Big Horn/Lone Star,2010,172024,Gasoline,Red,Brown,At least 1 accident or damage reported,Yes,7500,210.0,3.7,6.0,False,Automatic,4.0,3.8750612633917
Jeep,Wrangler Sport,2012,57237,Gasoline,Black,Black,None reported,Yes,22500,285.0,3.6,6.0,False,Automatic,,4.352182518111363
Subaru,Outback Limited,2020,44600,Gasoline,Silver,Gray,None reported,Yes,28300,182.0,2.5,4.0,False,,,4.451786435524291
Jeep,Wrangler Unlimited Rubicon,2013,181830,Gasoline,Black,Black,None reported,Yes,21000,285.0,3.6,6.0,False,Manual,6.0,4.3222192947339195
Subaru,Ascent Touring 7-Passenger,2021,39948,Gasoline,Ice Silver Metallic,Black,None reported,Yes,36791,,2.4,,True,Automatic,,4.565741592358979
Ford,F-350 XL,2017,156453,Diesel,White,Beige,None reported,Yes,40000,440.0,6.7,8.0,False,Automatic,6.0,4.6020599913279625
Porsche,Cayenne Turbo S,2014,156193,Gasoline,Silver,Black,None reported,Yes,36000,550.0,4.8,8.0,False,Automatic,8.0,4.556302500767287
BMW,X1 xDrive28i,2020,27989,Gasoline,Gray,Black,None reported,Yes,29000,228.0,2.0,4.0,False,Automatic,,4.462397997898956
Toyota,4Runner Limited,2014,146700,Gasoline,Blue,Black,At least 1 accident or damage reported,Yes,24999,270.0,4.0,6.0,False,Automatic,5.0,4.397922636545316
GMC,Yukon Denali,2019,88450,Gasoline,Black,Beige,At least 1 accident or damage reported,Yes,42900,420.0,6.2,8.0,False,Automatic,10.0,4.632457292184724
Toyota,C-HR LE,2020,14065,Gasoline,Gray,Black,At least 1 accident or damage reported,Yes,27671,,2.0,4.0,False,Automatic,,4.442024854357228
Subaru,Outback Limited XT,2020,36844,Gasoline,Magnetite Gray Metallic,Black,At least 1 accident or damage reported,,30427,,2.4,,True,Automatic,,4.483259134491799
Chevrolet,Silverado 1500 LT Trail Boss,2020,49000,Gasoline,White,Black,None reported,Yes,44900,355.0,5.3,8.0,False,Automatic,,4.652246341003323
BMW,X5 xDrive50i,2013,58000,Gasoline,White,Black,None reported,Yes,17900,400.0,4.4,8.0,False,Automatic,8.0,4.252853030979893
Audi,A6 55 Prestige,2021,22800,Hybrid,Blue,Brown,None reported,Yes,52000,335.0,3.0,6.0,False,Automatic,,4.7160033436347994
Subaru,Outback 2.5i Limited,2014,78007,Gasoline,Blue,Black,None reported,Yes,14750,173.0,2.5,4.0,False,Automatic,,4.168792020314182
Ford,F-250 King Ranch,2020,36500,Diesel,Gray,Brown,None reported,Yes,69900,475.0,6.7,8.0,False,Automatic,10.0,4.8444771757456815
Honda,CR-V EX,2004,156350,Gasoline,Brown,Beige,At least 1 accident or damage reported,Yes,3990,160.0,2.4,4.0,False,Automatic,,3.6009728956867484
Lexus,GX 460 Luxury,2021,17710,Gasoline,White,Red,None reported,Yes,59000,301.0,4.6,8.0,False,Automatic,,4.770852011642144
Ford,Explorer XLT,2013,149000,Gasoline,Brown,Beige,At least 1 accident or damage reported,Yes,7850,290.0,3.5,6.0,False,Automatic,,3.8948696567452528
Subaru,Forester 2.5i Limited,2015,90000,Gasoline,Silver,Gray,None reported,Yes,16000,170.0,2.5,4.0,False,,,4.204119982655925
Ford,Bronco Wildtrak Advanced,2022,9990,Gasoline,Silver,Black,None reported,Yes,64500,315.0,2.7,6.0,False,,,4.8095597146352675
Mercedes-Benz,A-Class A 220 4MATIC,2019,28663,Gasoline,Jupiter Red,Black,None reported,,29500,,2.0,4.0,True,Automatic,7.0,4.469822015978163
Lexus,NX 200t Base,2015,124250,Gasoline,Gray,Orange,At least 1 accident or damage reported,Yes,17900,235.0,2.0,4.0,False,Automatic,,4.252853030979893
Ford,F-250 Lariat,2017,50780,Diesel,White,Black,None reported,Yes,61000,440.0,6.7,8.0,False,Automatic,6.0,4.785329835010767
Porsche,911 Carrera C4S,2006,65000,Gasoline,Blue,Gray,,,43000,355.0,3.8,6.0,False,Manual,6.0,4.633468455579586
Tesla,Model 3 Long Range,2022,22457,,Midnight Silver Metallic,Black,None reported,,40036,,,,False,Automatic,,4.602450680577872
Toyota,Camry XSE,2022,19361,Gasoline,Red,Black,None reported,,38298,,3.5,,False,Automatic,,4.583176094813449
BMW,i3 94 Ah,2017,43000,,Black,–,None reported,Yes,16500,170.0,0.65,,False,Automatic,1.0,4.217483944213907
Ford,F-250 XL SuperCab H/D,1993,115000,,Red,Gray,None reported,Yes,21900,,,,False,Automatic,,4.3404441148401185
Porsche,Taycan Turbo,2020,2076,,Gray,Red,None reported,,115998,,,,False,Automatic,,5.064450501326473
Porsche,911 GT3,2018,9712,Gasoline,Red,Black,None reported,,188900,,4.0,,False,Automatic,7.0,5.2762319579218335
Mercedes-Benz,E-Class E55 AMG,2005,131000,Gasoline,Gray,Black,None reported,Yes,16500,469.0,5.4,8.0,False,Automatic,5.0,4.217483944213907
Toyota,Highlander XLE,2022,31000,Gasoline,Gray,Gray,None reported,Yes,43000,295.0,3.5,6.0,False,,,4.633468455579586
Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,2021,24158,Plug-In Hybrid,Gray,Black,None reported,Yes,44900,400.0,2.0,4.0,False,Automatic,8.0,4.652246341003323
Audi,A6 3.0T Premium Plus,2016,72865,Gasoline,Black,Black,At least 1 accident or damage reported,Yes,22000,333.0,3.0,6.0,False,Automatic,,4.342422680822207
Mercedes-Benz,E-Class E 350 4MATIC,2014,89563,Gasoline,Blue,Black,None reported,Yes,18995,302.0,3.5,6.0,False,Automatic,7.0,4.278639297890739
Nissan,Juke SL,2012,72639,Gasoline,Black,Black,At least 1 accident or damage reported,Yes,15000,188.0,1.6,4.0,False,,,4.176091259055681
Mercedes-Benz,CLS-Class CLS 550,2012,79000,Gasoline,Black,Black,None reported,Yes,19999,402.0,4.6,8.0,False,Automatic,7.0,4.301008280397
Audi,A3 2.0T Premium,2012,111564,Gasoline,White,Black,None reported,Yes,11200,200.0,2.0,4.0,False,Automatic,6.0,4.049218022670182
Lexus,GX 460 Base,2018,75000,Gasoline,White,Beige,At least 1 accident or damage reported,Yes,38095,301.0,4.6,8.0,False,Automatic,6.0,4.58086797790903
Ford,Mustang Premium,2007,169613,Gasoline,Black,Black,At least 1 accident or damage reported,Yes,5900,210.0,4.0,6.0,False,Automatic,,3.7708520116421442
Honda,Pilot EX-L,2011,175000,Gasoline,Black,Gray,None reported,Yes,9000,250.0,3.5,6.0,False,Automatic,5.0,3.9542425094393248
BMW,540 i,2017,98500,Gasoline,Black,Black,None reported,Yes,24500,335.0,3.0,6.0,False,Automatic,8.0,4.389166084364533
Chrysler,300 S,2012,53000,Gasoline,Black,Black,At least 1 accident or damage reported,Yes,13750,292.0,3.6,6.0,False,,,4.138302698166282
RAM,2500 Longhorn,2015,72200,Diesel,Black,Black,None reported,Yes,52500,370.0,6.7,6.0,False,Automatic,6.0,4.720159303405957
Acura,TSX Base,2005,151600,Gasoline,Black,Black,None reported,Yes,7899,200.0,2.4,4.0,False,Manual,6.0,3.8975721138257304
Lotus,Evora 2+2,2011,20000,Gasoline,White,Red,None reported,Yes,51000,276.0,3.5,6.0,False,Manual,6.0,4.707570176097937
Chevrolet,Avalanche 1500 LT,2010,170000,E85 Flex Fuel,Black,Black,At least 1 accident or damage reported,Yes,9000,320.0,5.3,8.0,False,Automatic,,3.9542425094393248
Ford,F-150 XLT,2019,69800,E85 Flex Fuel,Silver,Gray,None reported,Yes,34600,395.0,5.0,8.0,False,Automatic,10.0,4.539076098792776
Toyota,Tundra SR5,2020,26300,Gasoline,Gray,Gray,At least 1 accident or damage reported,Yes,46199,381.0,5.7,8.0,False,Automatic,6.0,4.664632575140928
Honda,Fit Sport,2007,156111,Gasoline,Red,Black,At least 1 accident or damage reported,Yes,5200,109.0,1.5,4.0,False,,,3.716003343634799
Chevrolet,Silverado 2500 LTZ,2016,172600,Diesel,Red,Black,At least 1 accident or damage reported,Yes,32500,397.0,6.6,8.0,False,Automatic,,4.511883360978874
Honda,Accord Crosstour EX-L,2010,145000,Gasoline,Green,Black,None reported,Yes,9000,271.0,3.5,6.0,False,Automatic,,3.9542425094393248
Ford,F-250 XLT Super Duty,2001,64309,Gasoline,White,Gray,None reported,Yes,7500,260.0,5.4,8.0,False,Automatic,,3.8750612633917
RAM,1500 TRX,2021,15183,Gasoline,Black,Black,None reported,Yes,90000,702.0,6.2,8.0,False,Automatic,8.0,4.954242509439325
Buick,Envision Essence,2020,28548,Gasoline,Ebony Twilight Metallic,Ebony,None reported,,32063,,2.5,4.0,False,Automatic,6.0,4.5060041550265835
Volkswagen,Atlas 3.6L SEL Premium R-Line,2022,14000,Gasoline,Gray,Black,None reported,Yes,46900,276.0,3.6,6.0,False,Automatic,8.0,4.671172842715083
Mercedes-Benz,CLS 450 Base,2019,67000,Hybrid,Yellow,Black,None reported,Yes,44500,369.0,3.0,6.0,False,,,4.648360010980932
Jeep,Wrangler Unlimited Sport,2017,84786,Gasoline,Gray,Black,None reported,Yes,23500,285.0,3.6,6.0,False,Automatic,5.0,4.371067862271737
Mercedes-Benz,S-Class S 63 AMG,2008,93000,Gasoline,Black,Black,None reported,Yes,17800,518.0,6.2,8.0,False,Automatic,,4.250420002308894
Hyundai,Genesis Coupe 3.8 Track,2010,127500,Gasoline,Blue,Black,At least 1 accident or damage reported,Yes,6000,306.0,3.8,6.0,False,Manual,6.0,3.778151250383644
Ford,Mustang Mach-E GT,2022,8000,,Blue,Black,None reported,Yes,60999,480.0,,,False,Automatic,1.0,4.7853227153707385
GMC,Canyon Elevation Standard,2022,16500,Gasoline,Gray,Gray,None reported,Yes,32900,308.0,3.6,6.0,False,Automatic,8.0,4.517195897949974
Jaguar,XK Base,2013,55700,Gasoline,Black,Black,None reported,Yes,27200,385.0,5.0,8.0,False,Automatic,6.0,4.434568904034199
Ford,F-250 LARIAT,2021,42245,Diesel,Agate Black Metallic,Black,None reported,,76598,,6.7,,True,Automatic,,4.884217430203057
Toyota,RAV4 Base,2009,78500,Gasoline,Silver,–,None reported,Yes,12000,179.0,2.5,4.0,False,Automatic,4.0,4.079181246047625
Ford,Expedition Platinum,2018,48619,Gasoline,Gray,White,None reported,Yes,51499,400.0,3.5,6.0,False,Automatic,10.0,4.711798796056756
Jeep,Wrangler Unlimited 4xe Sahara,2021,51105,Hybrid,Black Clearcoat,Black,None reported,Yes,42700,,2.0,4.0,True,Automatic,8.0,4.630427875025024
Ford,F-150 XLT,2016,25880,E85 Flex Fuel,Red,Gray,None reported,Yes,25500,282.0,3.5,6.0,False,Automatic,6.0,4.4065401804339555
Tesla,Model S Plaid,2021,20100,,Red,Black,None reported,Yes,69995,1020.0,,,False,Automatic,,4.845067017871888
Toyota,Tacoma SR5,2018,25083,Gasoline,Red,Gray,At least 1 accident or damage reported,Yes,34955,,3.5,6.0,False,Automatic,6.0,4.543509306465027
Audi,TT Roadster quattro,2002,69300,Gasoline,Gray,Black,At least 1 accident or damage reported,Yes,9995,225.0,1.8,4.0,False,Manual,6.0,3.999782798454136
Toyota,Highlander Hybrid Limited Platinum,2019,46000,Hybrid,Silver,Black,None reported,Yes,40000,306.0,3.5,6.0,False,,,4.6020599913279625
Jeep,Liberty Sport,2008,141485,Gasoline,Black,Gray,At least 1 accident or damage reported,Yes,6500,210.0,3.7,6.0,False,Automatic,,3.8129133566428557
Toyota,Sequoia Limited,2018,63990,Gasoline,White,Gray,At least 1 accident or damage reported,Yes,48000,381.0,5.7,8.0,False,Automatic,6.0,4.681241237375588
Ford,Transit-350 Base,2020,19400,Gasoline,White,Black,None reported,Yes,58000,310.0,3.5,6.0,False,Automatic,,4.763427993562937
Subaru,BRZ Limited,2013,129858,Gasoline,Silver,Black,At least 1 accident or damage reported,Yes,13490,200.0,2.0,4.0,False,Automatic,6.0,4.130011949671904
Volvo,XC60 3.2,2012,102000,Gasoline,Blue,Beige,None reported,Yes,10800,240.0,3.2,6.0,False,Automatic,6.0,4.033423755486949
Subaru,Impreza WRX Sti Special Edition,2010,8700,Gasoline,Gray,Black,None reported,Yes,39900,305.0,2.5,4.0,False,Manual,6.0,4.600972895686748
Chevrolet,Bolt EV LT,2018,49279,,Red,Gray,None reported,Yes,17500,200.0,,,False,Automatic,1.0,4.243038048686294
Chevrolet,Monte Carlo Supercharged SS,2004,148800,Gasoline,Red,Black,None reported,Yes,6500,240.0,3.8,6.0,False,Automatic,,3.8129133566428557
Cadillac,Escalade Platinum Edition,2012,160249,E85 Flex Fuel,Black,Black,None reported,Yes,12900,403.0,6.2,8.0,False,Automatic,,4.110589710299249
Chrysler,300M Base,2004,45000,Gasoline,Gray,Gray,None reported,Yes,6000,250.0,3.5,6.0,False,Automatic,,3.778151250383644
Chevrolet,Silverado 2500 LT H/D Extended Cab,2006,169000,Diesel,White,Gray,None reported,Yes,19500,360.0,6.6,8.0,False,Automatic,6.0,4.290034611362518
Mercedes-Benz,AMG C 63 S,2017,46000,Gasoline,Gray,Black,None reported,Yes,56000,503.0,4.0,8.0,False,Automatic,7.0,4.748188027006201
Ferrari,488 Spider Base,2019,13900,Gasoline,Red,Black,None reported,Yes,315000,660.0,3.9,8.0,False,,,5.498310553789601
Acura,TLX V6 Tech,2015,38000,Gasoline,White,Black,None reported,Yes,21900,290.0,3.5,6.0,False,Automatic,9.0,4.3404441148401185
Chevrolet,Corvette Z06,2006,42000,Gasoline,Orange,Black,None reported,Yes,42000,505.0,7.0,8.0,False,Manual,6.0,4.623249290397901
Lexus,NX 350h Premium,2024,300,Hybrid,Black,Black,None reported,Yes,50999,240.0,2.5,4.0,False,Automatic,,4.707561660436372
Mercedes-Benz,SLK-Class SLK 350,2008,120800,Gasoline,Red,Beige,None reported,Yes,13900,268.0,3.5,6.0,False,Automatic,7.0,4.143014800254095
Jeep,Wrangler Unlimited Sahara,2020,76313,Gasoline,Hellayella Clearcoat,Black,None reported,Yes,35234,,2.0,4.0,True,Automatic,8.0,4.546961950002583
Chevrolet,Silverado 1500 LT,2012,104000,E85 Flex Fuel,Blue,Gray,At least 1 accident or damage reported,Yes,16500,315.0,5.3,8.0,False,Automatic,6.0,4.217483944213907
Lexus,GX 460 Base,2010,97097,Gasoline,Red,Beige,At least 1 accident or damage reported,Yes,22000,301.0,4.6,8.0,False,Automatic,,4.342422680822207
Jeep,Wrangler Unlimited X,2008,136731,Gasoline,Yellow,Gray,None reported,Yes,15900,202.0,3.8,6.0,False,Automatic,,4.201397124320452
RAM,1500 Tradesman/Express,2017,40200,Gasoline,Blue,Gray,At least 1 accident or damage reported,Yes,24000,395.0,5.7,8.0,False,Automatic,,4.380211241711606
Ford,Explorer ST,2021,39105,Gasoline,Black,–,None reported,Yes,44605,,3.0,6.0,True,Automatic,10.0,4.6493835437054
Mercedes-Benz,G 550 4x4 Squared Base,2017,23567,Gasoline,White,Black,At least 1 accident or damage reported,Yes,215000,416.0,4.0,8.0,False,,,5.332438459915605
BMW,M4 Competition,2021,12500,Gasoline,Gray,Blue,At least 1 accident or damage reported,Yes,90000,503.0,3.0,6.0,False,Automatic,8.0,4.954242509439325
Chevrolet,Colorado ZR2,2019,38900,Gasoline,White,Black,None reported,Yes,34700,308.0,3.6,6.0,False,Automatic,8.0,4.540329474790874
Lincoln,Navigator L Select,2016,84272,Gasoline,Black,Black,At least 1 accident or damage reported,Yes,25221,380.0,3.5,6.0,False,Automatic,6.0,4.4017623021368255
Mercedes-Benz,E-Class E 350,2016,58375,Gasoline,White,Beige,None reported,Yes,24999,302.0,3.5,6.0,False,Automatic,,4.397922636545316
Ford,Mustang Shelby GT500,2007,7346,Gasoline,Red,Black,None reported,Yes,40999,500.0,5.4,8.0,False,Manual,6.0,4.612773264042217
Dodge,Charger SRT8,2008,98231,Gasoline,Blue,Black,At least 1 accident or damage reported,Yes,15500,425.0,6.1,8.0,False,Automatic,5.0,4.190331698170292
Jaguar,XK Base,2007,56000,Gasoline,White,Beige,None reported,Yes,18000,300.0,4.2,8.0,False,Automatic,,4.2552725051033065
Honda,Civic EX,2020,13935,Gasoline,Gray,Black,None reported,Yes,26000,174.0,1.5,4.0,False,,,4.414973347970818
Subaru,Impreza 2.0i,2019,30000,Gasoline,Gray,Black,At least 1 accident or damage reported,Yes,21250,152.0,2.0,4.0,False,,,4.32735893438633
Saab,9-3 Aero,2009,106000,Gasoline,Red,Black,None reported,Yes,12950,280.0,2.8,6.0,False,Automatic,6.0,4.112269768417271
BMW,650 Gran Coupe i xDrive,2014,82978,Gasoline,Black,White,None reported,Yes,18700,445.0,4.4,8.0,False,Automatic,8.0,4.271841606536499
Jeep,Wrangler Unlimited Sport,2018,58500,Gasoline,Black,Black,None reported,Yes,35000,285.0,3.6,6.0,False,Automatic,8.0,4.544068044350276
Ford,F-350 King Ranch,2015,92421,Diesel,White,Brown,None reported,Yes,51900,440.0,6.7,8.0,False,Automatic,6.0,4.715167357848458
Mazda,CX-30 Preferred,2020,9927,Gasoline,Snowflake White Pearl,Black,None reported,Yes,27518,,2.5,4.0,False,Automatic,6.0,4.439616866317564
Jeep,Wrangler Sport,2000,122945,Gasoline,Beige,Brown,None reported,Yes,13900,181.0,4.0,6.0,False,Manual,5.0,4.143014800254095
Lexus,RX 330 Base,2006,110250,Gasoline,White,Beige,None reported,Yes,11000,230.0,3.3,6.0,False,Automatic,,4.041392685158225
INFINITI,QX56 Base,2011,103010,Gasoline,Black,Beige,None reported,Yes,13500,400.0,5.6,8.0,False,Automatic,7.0,4.1303337684950066
Hyundai,Veloster Value Edition,2017,55359,Gasoline,Ironman Silver,Black,None reported,,15599,,1.6,4.0,False,Automatic,6.0,4.19309675807227
